date,season,year,month,hour,weekday,workingday,holiday,weather,temp,feels_like,humidity,windspeed,rentals
2012-10-10,fall,2012,oct,14,wednesday,1,0,clear,24.6,31.1,40,11.0,271
2012-10-10,fall,2012,oct,15,wednesday,1,0,clear,24.6,31.1,40,11.0,319
2012-10-10,fall,2012,oct,16,wednesday,1,0,clear,24.6,31.1,40,15.0,566
2012-10-10,fall,2012,oct,17,wednesday,1,0,clear,23.8,27.3,43,15.0,948
2012-10-10,fall,2012,oct,18,wednesday,1,0,mist,23.0,26.5,49,11.0,844
2012-10-10,fall,2012,oct,19,wednesday,1,0,mist,23.0,26.5,46,39.0,566
2012-10-10,fall,2012,oct,20,wednesday,1,0,clear,21.3,25.0,48,33.0,392
2012-10-10,fall,2012,oct,21,wednesday,1,0,clear,20.5,24.2,51,24.0,269
2012-10-10,fall,2012,oct,22,wednesday,1,0,clear,18.9,22.7,55,20.0,197
2012-10-10,fall,2012,oct,23,wednesday,1,0,clear,18.0,22.0,58,13.0,136
2012-10-11,fall,2012,oct,0,thursday,1,0,clear,18.0,22.0,51,9.0,42
2012-10-11,fall,2012,oct,1,thursday,1,0,clear,18.0,22.0,47,13.0,11
2012-10-11,fall,2012,oct,2,thursday,1,0,clear,17.2,21.2,50,9.0,11
2012-10-11,fall,2012,oct,3,thursday,1,0,clear,17.2,21.2,47,20.0,3
2012-10-11,fall,2012,oct,4,thursday,1,0,clear,16.4,20.5,50,17.0,10
2012-10-11,fall,2012,oct,5,thursday,1,0,clear,14.8,17.4,50,11.0,42
2012-10-11,fall,2012,oct,6,thursday,1,0,clear,14.8,17.4,50,11.0,159
2012-10-11,fall,2012,oct,7,thursday,1,0,clear,14.8,16.7,50,17.0,478
2012-10-11,fall,2012,oct,8,thursday,1,0,clear,15.6,19.7,46,26.0,798
2012-10-11,fall,2012,oct,9,thursday,1,0,clear,16.4,20.5,43,26.0,355
2012-10-11,fall,2012,oct,10,thursday,1,0,clear,18.0,22.0,41,24.0,204
2012-10-11,fall,2012,oct,11,thursday,1,0,clear,18.9,22.7,36,0.0,251
2012-10-11,fall,2012,oct,12,thursday,1,0,clear,18.9,22.7,36,0.0,326
2012-10-11,fall,2012,oct,13,thursday,1,0,clear,20.5,24.2,31,7.0,291
2012-10-11,fall,2012,oct,14,thursday,1,0,clear,21.3,25.0,32,6.0,348
2012-10-11,fall,2012,oct,15,thursday,1,0,clear,21.3,25.0,34,11.0,460
2012-10-11,fall,2012,oct,16,thursday,1,0,clear,20.5,24.2,36,9.0,481
2012-10-11,fall,2012,oct,17,thursday,1,0,clear,20.5,24.2,39,19.0,827
2012-10-11,fall,2012,oct,18,thursday,1,0,clear,18.9,22.7,44,11.0,692
2012-10-11,fall,2012,oct,19,thursday,1,0,clear,18.0,22.0,51,9.0,743
2012-10-11,fall,2012,oct,20,thursday,1,0,clear,17.2,21.2,62,11.0,415
2012-10-11,fall,2012,oct,21,thursday,1,0,clear,17.2,21.2,62,9.0,260
2012-10-11,fall,2012,oct,22,thursday,1,0,clear,16.4,20.5,66,11.0,177
2012-10-11,fall,2012,oct,23,thursday,1,0,clear,17.2,21.2,58,6.0,186
2012-10-12,fall,2012,oct,0,friday,1,0,clear,16.4,20.5,66,7.0,68
2012-10-12,fall,2012,oct,1,friday,1,0,clear,16.4,20.5,66,6.0,37
2012-10-12,fall,2012,oct,2,friday,1,0,clear,16.4,20.5,66,6.0,16
2012-10-12,fall,2012,oct,3,friday,1,0,clear,14.8,18.2,76,6.0,6
2012-10-12,fall,2012,oct,4,friday,1,0,clear,14.8,18.2,76,7.0,8
2012-10-12,fall,2012,oct,5,friday,1,0,clear,14.8,18.2,81,6.0,35
2012-10-12,fall,2012,oct,6,friday,1,0,clear,13.9,17.4,81,6.0,143
2012-10-12,fall,2012,oct,7,friday,1,0,clear,14.8,18.2,81,6.0,392
2012-10-12,fall,2012,oct,8,friday,1,0,clear,17.2,21.2,71,6.0,745
2012-10-12,fall,2012,oct,9,friday,1,0,clear,20.5,24.2,39,20.0,400
2012-10-12,fall,2012,oct,10,friday,1,0,clear,21.3,25.0,36,20.0,275
2012-10-12,fall,2012,oct,11,friday,1,0,clear,22.1,25.8,37,24.0,313
2012-10-12,fall,2012,oct,12,friday,1,0,clear,22.1,25.8,39,31.0,387
2012-10-12,fall,2012,oct,13,friday,1,0,clear,23.0,26.5,37,26.0,381
2012-10-12,fall,2012,oct,14,friday,1,0,clear,23.0,26.5,37,31.0,371
2012-10-12,fall,2012,oct,15,friday,1,0,clear,21.3,25.0,42,30.0,455
2012-10-12,fall,2012,oct,16,friday,1,0,clear,18.9,22.7,41,24.0,520
2012-10-12,fall,2012,oct,17,friday,1,0,clear,18.9,22.7,38,26.0,837
2012-10-12,fall,2012,oct,18,friday,1,0,clear,18.0,22.0,38,20.0,642
2012-10-12,fall,2012,oct,19,friday,1,0,clear,17.2,21.2,41,15.0,493
2012-10-12,fall,2012,oct,20,friday,1,0,clear,17.2,21.2,47,9.0,308
2012-10-12,fall,2012,oct,21,friday,1,0,clear,16.4,20.5,54,13.0,190
2012-10-12,fall,2012,oct,22,friday,1,0,clear,16.4,20.5,47,20.0,160
2012-10-12,fall,2012,oct,23,friday,1,0,clear,14.8,17.4,57,13.0,100
2012-10-13,fall,2012,oct,0,saturday,0,0,clear,14.8,18.2,57,6.0,249
2012-10-13,fall,2012,oct,1,saturday,0,0,clear,13.9,16.7,53,9.0,146
2012-10-13,fall,2012,oct,2,saturday,0,0,clear,13.9,16.7,53,13.0,67
2012-10-13,fall,2012,oct,3,saturday,0,0,clear,13.1,15.2,66,15.0,15
2012-10-13,fall,2012,oct,4,saturday,0,0,clear,12.3,15.2,65,11.0,11
2012-10-13,fall,2012,oct,5,saturday,0,0,clear,12.3,14.4,61,13.0,11
2012-10-13,fall,2012,oct,6,saturday,0,0,clear,12.3,14.4,61,13.0,28
2012-10-13,fall,2012,oct,7,saturday,0,0,clear,12.3,15.2,61,11.0,70
2012-10-13,fall,2012,oct,8,saturday,0,0,clear,13.9,17.4,53,7.0,174
2012-10-13,fall,2012,oct,9,saturday,0,0,clear,14.8,18.2,50,6.0,266
2012-10-13,fall,2012,oct,10,saturday,0,0,clear,16.4,20.5,43,0.0,347
2012-10-13,fall,2012,oct,11,saturday,0,0,clear,17.2,21.2,35,9.0,527
2012-10-13,fall,2012,oct,12,saturday,0,0,clear,18.0,22.0,35,0.0,573
2012-10-13,fall,2012,oct,13,saturday,0,0,clear,18.9,22.7,36,13.0,670
2012-10-13,fall,2012,oct,14,saturday,0,0,clear,19.7,23.5,33,13.0,597
2012-10-13,fall,2012,oct,15,saturday,0,0,clear,20.5,24.2,36,13.0,615
2012-10-13,fall,2012,oct,16,saturday,0,0,clear,20.5,24.2,31,13.0,637
2012-10-13,fall,2012,oct,17,saturday,0,0,clear,18.9,22.7,38,11.0,528
2012-10-13,fall,2012,oct,18,saturday,0,0,clear,18.9,22.7,44,9.0,473
2012-10-13,fall,2012,oct,19,saturday,0,0,clear,18.0,22.0,44,11.0,332
2012-10-13,fall,2012,oct,20,saturday,0,0,clear,16.4,20.5,54,6.0,255
2012-10-13,fall,2012,oct,21,saturday,0,0,clear,16.4,20.5,58,13.0,204
2012-10-13,fall,2012,oct,22,saturday,0,0,clear,16.4,20.5,62,0.0,189
2012-10-13,fall,2012,oct,23,saturday,0,0,clear,17.2,21.2,58,20.0,125
2012-10-14,fall,2012,oct,0,sunday,0,0,clear,16.4,20.5,71,17.0,111
2012-10-14,fall,2012,oct,1,sunday,0,0,clear,17.2,21.2,77,19.0,112
2012-10-14,fall,2012,oct,2,sunday,0,0,clear,16.4,20.5,76,6.0,66
2012-10-14,fall,2012,oct,3,sunday,0,0,clear,17.2,21.2,77,20.0,28
2012-10-14,fall,2012,oct,4,sunday,0,0,clear,17.2,21.2,77,19.0,12
2012-10-14,fall,2012,oct,5,sunday,0,0,clear,16.4,20.5,82,13.0,11
2012-10-14,fall,2012,oct,6,sunday,0,0,clear,16.4,20.5,82,11.0,24
2012-10-14,fall,2012,oct,7,sunday,0,0,clear,17.2,21.2,82,15.0,51
2012-10-14,fall,2012,oct,8,sunday,0,0,clear,18.0,22.0,77,13.0,132
2012-10-14,fall,2012,oct,9,sunday,0,0,mist,19.7,23.5,67,19.0,223
2012-10-14,fall,2012,oct,10,sunday,0,0,clear,22.1,25.8,56,13.0,428
2012-10-14,fall,2012,oct,11,sunday,0,0,clear,23.0,26.5,52,20.0,494
2012-10-14,fall,2012,oct,12,sunday,0,0,clear,25.4,31.1,46,22.0,562
2012-10-14,fall,2012,oct,13,sunday,0,0,clear,26.2,31.1,41,30.0,619
2012-10-14,fall,2012,oct,14,sunday,0,0,clear,27.1,31.1,39,28.0,617
2012-10-14,fall,2012,oct,15,sunday,0,0,clear,27.1,31.1,39,28.0,568
2012-10-14,fall,2012,oct,16,sunday,0,0,clear,26.2,31.1,41,20.0,581
2012-10-14,fall,2012,oct,17,sunday,0,0,clear,26.2,31.1,44,13.0,539
2012-10-14,fall,2012,oct,18,sunday,0,0,clear,23.8,27.3,60,17.0,453
2012-10-14,fall,2012,oct,19,sunday,0,0,clear,23.0,26.5,64,15.0,336
2012-10-14,fall,2012,oct,20,sunday,0,0,clear,22.1,25.8,73,15.0,246
2012-10-14,fall,2012,oct,21,sunday,0,0,clear,23.0,26.5,73,30.0,196
2012-10-14,fall,2012,oct,22,sunday,0,0,clear,23.0,26.5,73,26.0,125
2012-10-14,fall,2012,oct,23,sunday,0,0,mist,23.0,26.5,68,19.0,105
2012-10-15,fall,2012,oct,0,monday,1,0,mist,23.0,26.5,73,17.0,48
2012-10-15,fall,2012,oct,1,monday,1,0,mist,23.8,27.3,64,26.0,29
2012-10-15,fall,2012,oct,2,monday,1,0,mist,23.8,27.3,64,24.0,6
2012-10-15,fall,2012,oct,3,monday,1,0,mist,23.0,26.5,73,17.0,4
2012-10-15,fall,2012,oct,4,monday,1,0,mist,23.0,26.5,68,15.0,10
2012-10-15,fall,2012,oct,5,monday,1,0,mist,23.0,26.5,73,19.0,40
2012-10-15,fall,2012,oct,6,monday,1,0,mist,23.0,26.5,73,20.0,147
2012-10-15,fall,2012,oct,7,monday,1,0,mist,23.8,27.3,68,22.0,476
2012-10-15,fall,2012,oct,8,monday,1,0,mist,24.6,30.3,64,26.0,737
2012-10-15,fall,2012,oct,9,monday,1,0,light_rain_snow,24.6,29.5,69,26.0,359
2012-10-15,fall,2012,oct,10,monday,1,0,mist,24.6,29.5,73,26.0,168
2012-10-15,fall,2012,oct,11,monday,1,0,mist,24.6,29.5,73,26.0,263
2012-10-15,fall,2012,oct,12,monday,1,0,light_rain_snow,24.6,28.8,78,22.0,284
2012-10-15,fall,2012,oct,13,monday,1,0,mist,23.0,26.5,88,15.0,146
2012-10-15,fall,2012,oct,14,monday,1,0,mist,24.6,28.8,78,19.0,185
2012-10-15,fall,2012,oct,15,monday,1,0,clear,24.6,28.8,78,22.0,260
2012-10-15,fall,2012,oct,16,monday,1,0,clear,23.0,26.5,64,20.0,447
2012-10-15,fall,2012,oct,17,monday,1,0,clear,23.0,26.5,64,17.0,766
2012-10-15,fall,2012,oct,18,monday,1,0,light_rain_snow,22.1,25.8,77,9.0,592
2012-10-15,fall,2012,oct,19,monday,1,0,light_rain_snow,21.3,25.0,83,6.0,239
2012-10-15,fall,2012,oct,20,monday,1,0,mist,21.3,25.0,72,26.0,256
2012-10-15,fall,2012,oct,21,monday,1,0,clear,21.3,25.0,59,22.0,206
2012-10-15,fall,2012,oct,22,monday,1,0,clear,20.5,24.2,59,19.0,126
2012-10-15,fall,2012,oct,23,monday,1,0,clear,18.9,22.7,63,15.0,81
2012-10-16,fall,2012,oct,0,tuesday,1,0,clear,18.9,22.7,63,26.0,48
2012-10-16,fall,2012,oct,1,tuesday,1,0,clear,18.0,22.0,67,13.0,13
2012-10-16,fall,2012,oct,2,tuesday,1,0,clear,18.0,22.0,67,9.0,3
2012-10-16,fall,2012,oct,3,tuesday,1,0,clear,17.2,21.2,67,7.0,2
2012-10-16,fall,2012,oct,4,tuesday,1,0,clear,17.2,21.2,67,11.0,7
2012-10-16,fall,2012,oct,5,tuesday,1,0,clear,17.2,21.2,67,17.0,52
2012-10-16,fall,2012,oct,6,tuesday,1,0,clear,17.2,21.2,67,11.0,172
2012-10-16,fall,2012,oct,7,tuesday,1,0,clear,17.2,21.2,67,6.0,525
2012-10-16,fall,2012,oct,8,tuesday,1,0,clear,18.0,22.0,62,0.0,835
2012-10-16,fall,2012,oct,9,tuesday,1,0,clear,19.7,23.5,55,17.0,355
2012-10-16,fall,2012,oct,10,tuesday,1,0,clear,20.5,24.2,48,19.0,222
2012-10-16,fall,2012,oct,11,tuesday,1,0,clear,20.5,24.2,45,28.0,228
2012-10-16,fall,2012,oct,12,tuesday,1,0,mist,21.3,25.0,45,22.0,325
2012-10-16,fall,2012,oct,13,tuesday,1,0,clear,21.3,25.0,45,19.0,328
2012-10-16,fall,2012,oct,14,tuesday,1,0,clear,22.1,25.8,39,17.0,308
2012-10-16,fall,2012,oct,15,tuesday,1,0,clear,22.1,25.8,41,22.0,346
2012-10-16,fall,2012,oct,16,tuesday,1,0,clear,22.1,25.8,39,19.0,446
2012-10-16,fall,2012,oct,17,tuesday,1,0,clear,21.3,25.0,39,13.0,943
2012-10-16,fall,2012,oct,18,tuesday,1,0,clear,20.5,24.2,42,11.0,838
2012-10-16,fall,2012,oct,19,tuesday,1,0,clear,19.7,23.5,48,0.0,531
2012-10-16,fall,2012,oct,20,tuesday,1,0,clear,18.9,22.7,55,0.0,432
2012-10-16,fall,2012,oct,21,tuesday,1,0,clear,18.9,22.7,63,0.0,195
2012-10-16,fall,2012,oct,22,tuesday,1,0,clear,16.4,20.5,71,6.0,181
2012-10-16,fall,2012,oct,23,tuesday,1,0,clear,16.4,20.5,71,0.0,199
2012-10-17,fall,2012,oct,0,wednesday,1,0,clear,15.6,19.7,76,0.0,49
2012-10-17,fall,2012,oct,1,wednesday,1,0,clear,15.6,19.7,76,0.0,17
2012-10-17,fall,2012,oct,2,wednesday,1,0,clear,15.6,19.7,76,0.0,16
2012-10-17,fall,2012,oct,3,wednesday,1,0,clear,14.8,18.9,87,0.0,7
2012-10-17,fall,2012,oct,4,wednesday,1,0,clear,14.8,18.2,81,6.0,4
2012-10-17,fall,2012,oct,5,wednesday,1,0,mist,14.8,18.9,81,0.0,41
2012-10-17,fall,2012,oct,6,wednesday,1,0,clear,15.6,19.7,82,0.0,178
2012-10-17,fall,2012,oct,7,wednesday,1,0,clear,14.8,18.2,81,7.0,464
2012-10-17,fall,2012,oct,8,wednesday,1,0,mist,16.4,20.5,76,0.0,817
2012-10-17,fall,2012,oct,9,wednesday,1,0,mist,17.2,21.2,77,0.0,382
2012-10-17,fall,2012,oct,10,wednesday,1,0,mist,18.9,22.7,67,0.0,228
2012-10-17,fall,2012,oct,11,wednesday,1,0,mist,20.5,24.2,51,6.0,234
2012-10-17,fall,2012,oct,12,wednesday,1,0,mist,21.3,25.0,48,11.0,332
2012-10-17,fall,2012,oct,13,wednesday,1,0,mist,22.1,25.8,49,9.0,310
2012-10-17,fall,2012,oct,14,wednesday,1,0,mist,23.0,26.5,43,11.0,270
2012-10-17,fall,2012,oct,15,wednesday,1,0,mist,23.8,27.3,43,15.0,301
2012-10-17,fall,2012,oct,16,wednesday,1,0,clear,23.0,26.5,52,13.0,466
2012-10-17,fall,2012,oct,17,wednesday,1,0,clear,22.1,25.8,56,7.0,888
2012-10-17,fall,2012,oct,18,wednesday,1,0,clear,21.3,25.0,59,11.0,884
2012-10-17,fall,2012,oct,19,wednesday,1,0,clear,20.5,24.2,72,13.0,516
2012-10-17,fall,2012,oct,20,wednesday,1,0,clear,20.5,24.2,72,9.0,414
2012-10-17,fall,2012,oct,21,wednesday,1,0,clear,18.9,22.7,82,13.0,329
2012-10-17,fall,2012,oct,22,wednesday,1,0,clear,18.9,22.7,88,17.0,215
2012-10-17,fall,2012,oct,23,wednesday,1,0,clear,18.9,22.7,88,15.0,99
2012-10-18,fall,2012,oct,0,thursday,1,0,clear,18.9,22.7,88,13.0,57
2012-10-18,fall,2012,oct,1,thursday,1,0,clear,18.9,22.7,82,15.0,14
2012-10-18,fall,2012,oct,2,thursday,1,0,clear,18.9,22.7,82,13.0,14
2012-10-18,fall,2012,oct,3,thursday,1,0,clear,18.0,22.0,88,15.0,5
2012-10-18,fall,2012,oct,4,thursday,1,0,clear,18.0,22.0,88,15.0,5
2012-10-18,fall,2012,oct,5,thursday,1,0,clear,18.0,22.0,82,15.0,42
2012-10-18,fall,2012,oct,6,thursday,1,0,clear,18.0,22.0,88,20.0,153
2012-10-18,fall,2012,oct,7,thursday,1,0,clear,18.0,22.0,88,17.0,508
2012-10-18,fall,2012,oct,8,thursday,1,0,clear,18.9,22.7,82,17.0,834
2012-10-18,fall,2012,oct,9,thursday,1,0,mist,20.5,24.2,77,11.0,387
2012-10-18,fall,2012,oct,10,thursday,1,0,mist,21.3,25.0,68,15.0,218
2012-10-18,fall,2012,oct,11,thursday,1,0,mist,23.0,26.5,56,15.0,268
2012-10-18,fall,2012,oct,12,thursday,1,0,mist,24.6,31.1,53,17.0,377
2012-10-18,fall,2012,oct,13,thursday,1,0,clear,25.4,31.1,53,24.0,332
2012-10-18,fall,2012,oct,14,thursday,1,0,mist,25.4,31.1,50,20.0,285
2012-10-18,fall,2012,oct,15,thursday,1,0,mist,24.6,30.3,60,13.0,353
2012-10-18,fall,2012,oct,16,thursday,1,0,clear,24.6,31.1,56,19.0,450
2012-10-18,fall,2012,oct,17,thursday,1,0,mist,23.8,27.3,64,22.0,890
2012-10-18,fall,2012,oct,18,thursday,1,0,mist,23.0,26.5,64,22.0,788
2012-10-18,fall,2012,oct,19,thursday,1,0,mist,23.0,26.5,68,20.0,513
2012-10-18,fall,2012,oct,20,thursday,1,0,mist,23.0,26.5,68,17.0,387
2012-10-18,fall,2012,oct,21,thursday,1,0,mist,22.1,25.8,77,13.0,283
2012-10-18,fall,2012,oct,22,thursday,1,0,mist,22.1,25.8,83,13.0,229
2012-10-18,fall,2012,oct,23,thursday,1,0,mist,22.1,25.8,83,0.0,117
2012-10-19,fall,2012,oct,0,friday,1,0,mist,23.0,26.5,83,7.0,56
2012-10-19,fall,2012,oct,1,friday,1,0,light_rain_snow,22.1,25.8,88,0.0,16
2012-10-19,fall,2012,oct,2,friday,1,0,mist,22.1,25.8,88,0.0,10
2012-10-19,fall,2012,oct,3,friday,1,0,mist,23.0,26.5,83,0.0,5
2012-10-19,fall,2012,oct,4,friday,1,0,mist,23.0,26.5,83,0.0,6
2012-10-19,fall,2012,oct,5,friday,1,0,mist,22.1,25.8,88,0.0,36
2012-10-19,fall,2012,oct,6,friday,1,0,light_rain_snow,22.1,25.8,94,11.0,131
2012-10-19,fall,2012,oct,7,friday,1,0,light_rain_snow,22.1,25.8,94,0.0,154
2012-10-19,fall,2012,oct,8,friday,1,0,mist,22.1,25.8,94,7.0,467
2012-10-19,fall,2012,oct,9,friday,1,0,mist,22.1,25.8,94,7.0,389
2012-10-19,fall,2012,oct,10,friday,1,0,mist,23.8,27.3,88,13.0,224
2012-10-19,fall,2012,oct,11,friday,1,0,clear,24.6,28.0,83,13.0,252
2012-10-19,fall,2012,oct,12,friday,1,0,clear,26.2,30.3,69,15.0,332
2012-10-19,fall,2012,oct,13,friday,1,0,clear,25.4,29.5,73,15.0,375
2012-10-19,fall,2012,oct,14,friday,1,0,clear,27.1,31.1,61,17.0,365
2012-10-19,fall,2012,oct,15,friday,1,0,clear,26.2,30.3,65,20.0,395
2012-10-19,fall,2012,oct,16,friday,1,0,light_rain_snow,25.4,30.3,69,24.0,565
2012-10-19,fall,2012,oct,17,friday,1,0,light_rain_snow,25.4,30.3,69,24.0,425
2012-10-19,fall,2012,oct,18,friday,1,0,clear,23.0,26.5,83,7.0,233
2012-10-19,fall,2012,oct,19,friday,1,0,clear,22.1,25.8,88,11.0,232
2012-10-19,fall,2012,oct,20,friday,1,0,clear,21.3,25.0,77,13.0,229
2012-10-19,fall,2012,oct,21,friday,1,0,clear,20.5,24.2,77,0.0,206
2012-10-19,fall,2012,oct,22,friday,1,0,clear,20.5,24.2,77,6.0,190
2012-10-19,fall,2012,oct,23,friday,1,0,clear,18.9,22.7,88,7.0,131
2012-10-20,fall,2012,oct,0,saturday,0,0,clear,18.9,22.7,82,9.0,123
2012-10-20,fall,2012,oct,1,saturday,0,0,clear,18.9,22.7,72,9.0,95
2012-10-20,fall,2012,oct,2,saturday,0,0,clear,18.0,22.0,77,7.0,78
2012-10-20,fall,2012,oct,3,saturday,0,0,clear,17.2,21.2,77,9.0,29
2012-10-20,fall,2012,oct,4,saturday,0,0,clear,18.0,22.0,72,0.0,18
2012-10-20,fall,2012,oct,5,saturday,0,0,clear,16.4,20.5,82,0.0,13
2012-10-20,fall,2012,oct,6,saturday,0,0,clear,17.2,21.2,71,0.0,31
2012-10-20,fall,2012,oct,7,saturday,0,0,clear,16.4,20.5,82,0.0,65
2012-10-20,fall,2012,oct,8,saturday,0,0,clear,18.9,22.7,67,9.0,193
2012-10-20,fall,2012,oct,9,saturday,0,0,clear,20.5,24.2,59,9.0,363
2012-10-20,fall,2012,oct,10,saturday,0,0,clear,21.3,25.0,52,9.0,423
2012-10-20,fall,2012,oct,11,saturday,0,0,clear,22.1,25.8,52,15.0,612
2012-10-20,fall,2012,oct,12,saturday,0,0,clear,23.0,26.5,46,7.0,703
2012-10-20,fall,2012,oct,13,saturday,0,0,clear,23.0,26.5,43,11.0,714
2012-10-20,fall,2012,oct,14,saturday,0,0,clear,23.0,26.5,40,0.0,711
2012-10-20,fall,2012,oct,15,saturday,0,0,clear,23.0,26.5,43,0.0,711
2012-10-20,fall,2012,oct,16,saturday,0,0,clear,22.1,25.8,42,19.0,691
2012-10-20,fall,2012,oct,17,saturday,0,0,clear,22.1,25.8,37,15.0,731
2012-10-20,fall,2012,oct,18,saturday,0,0,clear,21.3,25.0,39,15.0,521
2012-10-20,fall,2012,oct,19,saturday,0,0,clear,20.5,24.2,45,9.0,345
2012-10-20,fall,2012,oct,20,saturday,0,0,clear,20.5,24.2,39,15.0,259
2012-10-20,fall,2012,oct,21,saturday,0,0,clear,18.9,22.7,47,15.0,296
2012-10-20,fall,2012,oct,22,saturday,0,0,clear,18.0,22.0,51,7.0,202
2012-10-20,fall,2012,oct,23,saturday,0,0,clear,17.2,21.2,58,0.0,163
2012-10-21,fall,2012,oct,0,sunday,0,0,clear,18.0,22.0,54,11.0,154
2012-10-21,fall,2012,oct,1,sunday,0,0,clear,17.2,21.2,58,15.0,117
2012-10-21,fall,2012,oct,2,sunday,0,0,clear,16.4,20.5,62,11.0,132
2012-10-21,fall,2012,oct,3,sunday,0,0,clear,15.6,19.7,66,6.0,41
2012-10-21,fall,2012,oct,4,sunday,0,0,clear,14.8,17.4,71,11.0,21
2012-10-21,fall,2012,oct,5,sunday,0,0,clear,15.6,19.7,66,6.0,10
2012-10-21,fall,2012,oct,6,sunday,0,0,clear,16.4,20.5,62,0.0,26
2012-10-21,fall,2012,oct,7,sunday,0,0,clear,16.4,20.5,62,0.0,56
2012-10-21,fall,2012,oct,8,sunday,0,0,clear,17.2,21.2,67,0.0,143
2012-10-21,fall,2012,oct,9,sunday,0,0,clear,18.9,22.7,55,11.0,269
2012-10-21,fall,2012,oct,10,sunday,0,0,clear,20.5,24.2,48,20.0,443
2012-10-21,fall,2012,oct,11,sunday,0,0,clear,21.3,25.0,44,22.0,547
2012-10-21,fall,2012,oct,12,sunday,0,0,clear,22.1,25.8,39,22.0,675
2012-10-21,fall,2012,oct,13,sunday,0,0,clear,23.0,26.5,37,17.0,626
2012-10-21,fall,2012,oct,14,sunday,0,0,clear,23.0,26.5,35,13.0,640
2012-10-21,fall,2012,oct,15,sunday,0,0,clear,23.0,26.5,35,22.0,623
2012-10-21,fall,2012,oct,16,sunday,0,0,clear,22.1,25.8,37,15.0,591
2012-10-21,fall,2012,oct,17,sunday,0,0,clear,21.3,25.0,39,17.0,491
2012-10-21,fall,2012,oct,18,sunday,0,0,clear,21.3,25.0,39,13.0,413
2012-10-21,fall,2012,oct,19,sunday,0,0,clear,20.5,24.2,42,11.0,266
2012-10-21,fall,2012,oct,20,sunday,0,0,clear,19.7,23.5,44,13.0,195
2012-10-21,fall,2012,oct,21,sunday,0,0,clear,17.2,21.2,54,11.0,166
2012-10-21,fall,2012,oct,22,sunday,0,0,clear,17.2,21.2,54,0.0,113
2012-10-21,fall,2012,oct,23,sunday,0,0,clear,18.0,22.0,54,0.0,66
2012-10-22,fall,2012,oct,0,monday,1,0,clear,16.4,20.5,62,0.0,31
2012-10-22,fall,2012,oct,1,monday,1,0,clear,16.4,20.5,71,0.0,11
2012-10-22,fall,2012,oct,2,monday,1,0,clear,15.6,19.7,71,0.0,5
2012-10-22,fall,2012,oct,3,monday,1,0,clear,16.4,20.5,62,0.0,6
2012-10-22,fall,2012,oct,4,monday,1,0,clear,15.6,19.7,66,0.0,7
2012-10-22,fall,2012,oct,5,monday,1,0,clear,15.6,19.7,76,6.0,46
2012-10-22,fall,2012,oct,6,monday,1,0,clear,14.8,18.2,76,6.0,144
2012-10-22,fall,2012,oct,7,monday,1,0,clear,15.6,19.7,66,6.0,452
2012-10-22,fall,2012,oct,8,monday,1,0,clear,18.0,22.0,67,0.0,728
2012-10-22,fall,2012,oct,9,monday,1,0,clear,18.9,22.7,63,6.0,360
2012-10-22,fall,2012,oct,10,monday,1,0,clear,20.5,24.2,55,0.0,212
2012-10-22,fall,2012,oct,11,monday,1,0,clear,23.0,26.5,37,11.0,211
2012-10-22,fall,2012,oct,12,monday,1,0,clear,23.8,27.3,35,0.0,283
2012-10-22,fall,2012,oct,13,monday,1,0,clear,25.4,31.1,29,11.0,315
2012-10-22,fall,2012,oct,14,monday,1,0,clear,25.4,30.3,27,13.0,282
2012-10-22,fall,2012,oct,15,monday,1,0,clear,26.2,31.1,29,11.0,296
2012-10-22,fall,2012,oct,16,monday,1,0,clear,25.4,31.1,33,11.0,524
2012-10-22,fall,2012,oct,17,monday,1,0,clear,25.4,31.1,33,7.0,922
2012-10-22,fall,2012,oct,18,monday,1,0,clear,22.1,25.8,64,7.0,786
2012-10-22,fall,2012,oct,19,monday,1,0,clear,21.3,25.0,52,7.0,514
2012-10-22,fall,2012,oct,20,monday,1,0,clear,20.5,24.2,59,7.0,403
2012-10-22,fall,2012,oct,21,monday,1,0,clear,19.7,23.5,67,6.0,174
2012-10-22,fall,2012,oct,22,monday,1,0,clear,18.9,22.7,82,9.0,183
2012-10-22,fall,2012,oct,23,monday,1,0,clear,18.9,22.7,82,7.0,163
2012-10-23,fall,2012,oct,0,tuesday,1,0,clear,18.9,22.7,88,11.0,37
2012-10-23,fall,2012,oct,1,tuesday,1,0,clear,18.9,22.7,77,11.0,17
2012-10-23,fall,2012,oct,2,tuesday,1,0,clear,18.0,22.0,88,9.0,7
2012-10-23,fall,2012,oct,3,tuesday,1,0,clear,18.0,22.0,77,9.0,1
2012-10-23,fall,2012,oct,4,tuesday,1,0,clear,17.2,21.2,77,7.0,7
2012-10-23,fall,2012,oct,5,tuesday,1,0,clear,18.0,22.0,77,6.0,50
2012-10-23,fall,2012,oct,6,tuesday,1,0,clear,16.4,20.5,82,6.0,158
2012-10-23,fall,2012,oct,7,tuesday,1,0,mist,18.0,22.0,77,7.0,531
2012-10-23,fall,2012,oct,8,tuesday,1,0,mist,18.9,22.7,72,6.0,761
2012-10-23,fall,2012,oct,9,tuesday,1,0,mist,20.5,24.2,72,7.0,334
2012-10-23,fall,2012,oct,10,tuesday,1,0,clear,22.1,25.8,60,0.0,221
